pm2.5,dew_point,temperature,pressure,wind_direction,wind_speed,hours,rain_hours
30,13,29,1014,cv,0.89,0,0
25,11,32,1014,cv,1.78,0,0
38,13,33,1013,SE,1.79,0,0
43,13,34,1013,cv,3.13,0,0
48,11,34,1012,SE,4.02,0,0
48,12,34,1012,SE,8.04,0,0
47,14,33,1012,SE,12.96,0,0
63,14,33,1012,SE,17.88,0,0
62,13,31,1012,SE,21.01,0,0
67,14,29,1012,SE,22.8,0,0
73,16,25,1013,cv,0.89,0,0
82,17,24,1013,SE,1.79,0,0
94,16,26,1013,SE,3.58,0,0
93,16,26,1013,SE,5.37,0,0
89,17,24,1013,SE,6.26,0,0
90,17,24,1013,SE,8.05,0,0
100,17,23,1013,SE,8.94,0,0
103,16,24,1013,cv,0.89,0,0
108,18,22,1014,NE,0.89,0,0
91,17,22,1014,NE,1.78,0,0
83,17,23,1014,cv,0.45,0,0
69,18,24,1015,cv,1.34,0,0
64,17,24,1015,cv,2.23,0,0
67,17,25,1015,NW,1.79,0,0
62,17,25,1015,cv,0.89,0,0
68,16,25,1015,NW,4.02,0,0
66,15,28,1015,NW,7.15,0,0
60,16,28,1015,cv,1.79,0,0
73,16,28,1014,cv,2.68,0,0
80,16,28,1013,cv,3.57,0,1
80,18,27,1013,cv,4.46,0,2
84,19,27,1013,SE,1.79,0,3
98,19,26,1013,SE,3.58,0,4
99,21,24,1013,SE,4.47,0,5
129,19,20,1013,NW,7.15,0,6
125,18,20,1015,SE,4.92,0,0
74,18,19,1016,NW,3.13,0,0
58,18,19,1016,SE,1.79,0,1
79,18,19,1015,NE,1.79,0,0
77,18,19,1015,NW,1.79,0,0
80,19,20,1016,SE,4.02,0,1
85,18,19,1015,cv,0.89,0,2
74,18,19,1015,NE,1.79,0,0
78,18,19,1015,NW,1.79,0,0
90,18,19,1015,NE,1.79,0,0
89,18,19,1015,NE,2.68,0,0
68,18,21,1016,cv,0.89,0,0
71,18,23,1016,cv,1.78,0,0
66,19,24,1016,NW,1.79,0,0
59,18,26,1016,cv,0.89,0,0
49,18,26,1016,cv,2.68,0,0
62,18,26,1015,cv,3.57,0,0
74,19,26,1015,SE,1.79,0,0
81,18,26,1015,cv,0.89,0,0
85,18,27,1015,cv,1.78,0,0
88,18,26,1014,SE,1.79,0,0
87,19,26,1015,SE,2.68,0,0
95,20,24,1015,SE,3.57,0,0
121,20,23,1015,cv,0.89,0,0
139,20,22,1016,cv,1.34,0,0
132,21,22,1016,SE,1.79,0,0
111,21,22,1016,SE,2.68,0,0
107,20,23,1016,SE,3.57,0,0
102,20,22,1016,NE,1.79,0,0
125,20,22,1016,cv,0.89,0,0
174,20,22,1016,cv,1.78,0,0
151,20,21,1016,cv,2.67,0,0
154,20,21,1016,NE,1.79,0,0
163,20,22,1016,NE,3.58,0,0
148,20,22,1016,cv,0.89,0,1
152,20,22,1016,NW,1.79,0,0
151,20,23,1016,cv,0.89,0,0
160,20,24,1016,cv,1.78,0,0
173,21,24,1015,NE,1.79,0,0
196,21,25,1015,NE,3.58,0,0
181,21,25,1014,NE,5.37,0,0
183,21,25,1013,SE,3.13,0,0
130,21,25,1013,cv,0.89,0,1
158,22,24,1013,cv,1.78,0,0
164,22,24,1013,NE,1.79,0,0
149,21,23,1012,SE,1.79,0,0
141,21,22,1013,cv,0.89,0,0
143,20,22,1013,SE,0.89,0,0
143,20,22,1014,SE,2.68,0,0
138,21,22,1013,cv,0.89,0,0
102,20,22,1014,SE,3.13,0,1
100,20,21,1014,NE,1.79,0,2
107,20,21,1013,cv,0.89,0,3
131,20,21,1013,cv,1.78,0,0
139,20,21,1013,NE,0.89,0,0
121,20,21,1012,NE,2.68,0,0
97,20,21,1013,NW,1.79,0,0
86,20,21,1013,NW,3.58,0,0
85,20,21,1013,cv,0.89,0,0
79,20,21,1013,cv,1.78,0,0
80,21,23,1014,SE,1.79,0,0
105,21,23,1013,NE,3.13,0,0
61,20,24,1013,NE,4.92,0,0
58,19,25,1013,cv,0.89,0,0
55,20,26,1013,SE,1.79,0,0
65,21,27,1012,SE,4.92,0,0
78,20,26,1012,SE,9.84,0,0
79,20,26,1012,SE,13.86,0,0
71,20,22,1012,NE,4.02,0,1
72,20,22,1012,SE,1.79,0,2
75,21,22,1013,NE,1.79,0,0
93,21,22,1013,NW,0.89,0,0
99,21,21,1014,NW,2.68,0,0
104,20,21,1014,NW,3.57,0,0
104,20,21,1014,NE,0.89,0,0
103,20,20,1014,NE,1.78,0,0
96,20,20,1014,SE,0.89,0,0
95,21,21,1014,cv,0.45,0,0
87,21,21,1014,SE,0.89,0,0
96,21,21,1014,cv,0.89,0,0
102,20,21,1013,SE,0.89,0,0
101,20,21,1014,NE,0.89,0,0
106,20,21,1014,cv,0.89,0,0
109,20,22,1014,SE,1.79,0,0
123,20,23,1014,SE,3.58,0,0
132,20,24,1014,SE,5.37,0,0
139,20,25,1014,SE,7.16,0,0
144,20,25,1013,SE,8.95,0,0
153,20,25,1012,SE,10.74,0,0
146,21,26,1011,SE,12.53,0,1
163,21,22,1011,cv,4.02,0,3
95,20,22,1011,NE,4.02,0,4
149,22,23,1011,cv,0.89,0,0
157,22,23,1011,NE,0.89,0,0
163,22,23,1011,NW,1.79,0,2
175,20,21,1011,NE,1.79,0,3
84,19,20,1012,NW,8.94,0,5
25,19,20,1012,SE,3.13,0,0
21,19,20,1011,SE,4.92,0,0
36,19,20,1011,cv,0.89,0,0
50,19,20,1010,cv,1.78,0,1
59,20,20,1011,cv,2.67,0,2
49,19,20,1010,NE,0.89,0,3
30,19,20,1010,NW,1.79,0,4
28,19,20,1009,NE,1.79,0,5
27,19,19,1010,NW,1.79,0,6
21,19,19,1010,NW,3.58,0,7
21,19,20,1010,SE,1.79,0,8
25,20,20,1010,NE,1.79,0,9
34,20,21,1011,NE,3.58,0,0
37,20,21,1010,NE,5.37,0,1
39,19,21,1010,cv,0.89,0,0
36,19,21,1010,NE,1.79,0,0
19,20,24,1010,NE,3.58,0,0
23,19,21,1010,SE,1.79,0,0
24,19,21,1010,NE,1.79,0,1
25,19,20,1011,cv,0.89,0,2
12,18,20,1011,NE,3.13,0,3
9,18,20,1011,NW,3.13,0,0
8,17,21,1012,NE,3.13,0,0
10,16,21,1012,NE,4.92,0,0
6,17,19,1012,NW,1.79,0,0
11,17,19,1012,NW,3.58,0,0
10,16,18,1012,cv,0.45,0,0
9,16,17,1011,NW,3.13,0,0
9,16,17,1011,NW,6.26,0,0
12,15,17,1011,NE,0.89,0,0
9,15,16,1011,NW,1.79,0,0
7,15,16,1011,NW,4.92,0,0
6,15,16,1011,NW,8.05,0,0
14,15,19,1012,NW,12.07,0,0
11,16,21,1012,NW,15.2,0,0
17,16,23,1012,NW,18.33,0,0
16,15,25,1012,NW,21.46,0,0
13,13,27,1011,cv,0.89,0,0
8,12,28,1010,cv,2.68,0,0
12,12,28,1009,NW,1.79,0,0
10,11,29,1008,SE,3.13,0,0
12,10,31,1007,cv,0.89,0,0
11,11,30,1006,SE,4.92,0,0
16,12,30,1006,SE,10.73,0,0
12,13,28,1006,SE,14.75,0,0
11,13,27,1006,SE,19.67,0,0
15,13,26,1006,SE,24.59,0,0
21,13,25,1007,SE,26.38,0,0
19,15,21,1007,cv,0.89,0,0
23,16,19,1006,cv,1.78,0,0
23,16,18,1006,NE,1.79,0,0
51,16,17,1006,NE,2.68,0,0
38,16,17,1006,NE,3.57,0,0
47,15,16,1006,cv,0.89,0,0
50,15,16,1005,cv,1.78,0,0
54,15,15,1005,NW,0.89,0,0
53,14,15,1006,NW,2.68,0,0
56,17,19,1006,NW,4.47,0,0
81,16,22,1006,NW,6.26,0,0
48,15,24,1006,cv,0.89,0,0
44,15,27,1006,cv,1.78,0,0
27,16,29,1005,SE,1.79,0,0
31,14,31,1005,cv,1.79,0,0
45,14,33,1004,SE,3.13,0,0
33,12,34,1003,SE,7.15,0,0
17,12,34,1003,SE,12.07,0,0
15,14,34,1003,SE,16.99,0,0
27,15,33,1003,SE,21.01,0,0
35,16,30,1003,SE,25.93,0,0
31,17,28,1004,SE,29.06,0,0
38,19,23,1004,SE,29.95,0,0
60,18,23,1005,cv,0.89,0,0
49,17,24,1006,SE,1.79,0,0
52,17,22,1006,SE,4.92,0,0
60,17,22,1006,SE,8.05,0,0
61,16,21,1006,SE,11.18,0,0
64,16,20,1006,cv,0.89,0,0
74,16,19,1007,NE,0.89,0,0
80,16,19,1007,cv,0.89,0,0
76,16,18,1008,NE,1.79,0,0
70,16,18,1009,NE,3.58,0,0
73,17,20,1010,NE,4.47,0,0
86,16,21,1011,NE,6.26,0,0
93,17,23,1011,cv,0.89,0,0
96,18,25,1011,SE,3.13,0,0
109,19,26,1011,SE,6.26,0,0
109,19,27,1011,SE,9.39,0,0
114,20,29,1010,SE,11.18,0,0
90,19,29,1009,SE,14.31,0,0
74,19,29,1009,SE,17.44,0,0
75,19,29,1009,SE,20.57,0,0
68,19,28,1009,SE,24.59,0,0
70,19,27,1009,SE,27.72,0,0
88,20,26,1009,SE,30.85,0,0
143,21,25,1010,SE,33.98,0,0
155,20,25,1011,SE,37.11,0,0
147,20,23,1011,SE,38.9,0,0
143,20,23,1011,SE,42.03,0,0
148,20,22,1012,NE,0.89,0,0
157,20,22,1012,cv,0.89,0,0
152,21,22,1011,SE,1.79,0,0
152,20,22,1012,SE,3.58,0,0
147,20,21,1011,SE,5.37,0,0
143,20,21,1012,SE,6.26,0,0
139,20,21,1012,SE,8.05,0,0
142,20,21,1012,cv,0.89,0,0
139,20,22,1013,NE,0.89,0,0
133,20,24,1013,cv,0.89,0,0
137,20,25,1013,SE,1.79,0,0
138,20,27,1012,cv,0.89,0,0
138,20,27,1012,SE,1.79,0,0
132,20,28,1011,SE,3.58,0,0
135,20,28,1010,SE,6.71,0,0
127,20,28,1010,SE,9.84,0,0
109,20,28,1009,SE,13.86,0,0
94,20,28,1009,SE,15.65,0,0
100,19,27,1009,SE,17.44,0,0
110,18,27,1009,SE,20.57,0,0
123,20,25,1009,SE,23.7,0,0
132,20,25,1009,SE,27.72,0,0
138,19,24,1009,SE,30.85,0,0
151,19,24,1009,SE,33.98,0,0
162,19,24,1009,SE,35.77,0,0
155,19,24,1009,SE,37.56,0,0
143,19,24,1009,SE,39.35,0,0
145,20,22,1008,SE,40.24,0,0
147,20,22,1008,SE,42.03,0,0
154,19,22,1008,SE,43.82,0,1
163,20,22,1008,cv,0.89,0,2
170,21,22,1009,cv,1.78,0,0
174,21,23,1009,SE,1.79,0,0
196,21,23,1009,cv,0.89,0,0
207,21,24,1009,SE,1.79,0,1
198,20,26,1008,SE,3.58,0,0
176,20,27,1008,SE,5.37,0,0
111,20,28,1007,SE,8.5,0,0
85,17,29,1006,SE,12.52,0,0
79,17,30,1005,SE,16.54,0,0
100,18,29,1005,SE,19.67,0,0
105,19,29,1005,SE,22.8,0,0
110,20,27,1005,SE,25.93,0,0
123,19,28,1006,SE,27.72,0,0
124,20,25,1007,cv,0.89,0,0
129,20,24,1008,NW,1.79,0,0
140,20,22,1008,NW,2.68,0,0
156,20,23,1009,NW,5.81,0,0
104,19,21,1009,NW,8.94,0,0
2,16,20,1010,NW,13.86,0,0
2,10,19,1010,NW,16.99,0,0
6,10,17,1010,NW,20.12,0,0
5,7,18,1011,cv,0.89,0,0
5,9,18,1011,NW,3.13,0,0
6,8,18,1012,NW,6.26,0,0
3,8,20,1012,NW,9.39,0,0
3,8,23,1012,NW,13.41,0,0
7,9,26,1012,NW,17.43,0,0
7,8,27,1012,NE,1.79,0,0
3,6,28,1011,NW,4.02,0,0
3,6,29,1011,NW,7.15,0,0
4,6,29,1010,cv,1.79,0,0
6,5,29,1009,NW,1.79,0,0
6,6,29,1008,cv,1.79,0,0
4,7,29,1008,SE,1.79,0,0
10,8,27,1008,SE,3.58,0,0
15,9,25,1008,SE,6.71,0,0
12,8,24,1008,SE,10.73,0,0
14,8,24,1009,SE,13.86,0,0
20,13,19,1009,cv,0.89,0,0
19,12,18,1009,cv,1.78,0,0
22,13,17,1009,cv,2.67,0,0
30,13,17,1009,cv,3.56,0,0
37,12,15,1009,NE,1.79,0,0
39,13,15,1009,NE,2.68,0,0
45,13,15,1009,NW,0.89,0,0
42,12,14,1009,NW,1.78,0,0
39,12,14,1010,cv,0.89,0,0
25,12,14,1010,NW,1.79,0,0
23,13,17,1010,NW,3.58,0,0
17,12,21,1011,NW,5.37,0,0
27,13,23,1011,NW,7.16,0,0
19,11,24,1011,SE,1.79,0,0
22,12,26,1011,cv,0.89,0,0
31,13,27,1010,SE,1.79,0,0
43,13,28,1010,SE,3.58,0,0
54,14,28,1009,cv,1.79,0,0
45,13,29,1009,SE,3.13,0,0
44,13,29,1009,SE,6.26,0,0
35,13,28,1009,SE,9.39,0,0
41,14,27,1009,SE,11.18,0,0
46,14,25,1009,SE,14.31,0,0
47,17,21,1010,SE,15.2,0,0
61,15,24,1011,SE,18.33,0,0
80,15,22,1011,SE,21.46,0,0
52,13,23,1012,SE,24.59,0,0
41,15,20,1012,SE,26.38,0,0
46,15,19,1012,NE,1.79,0,0
44,16,18,1012,NE,3.58,0,0
54,15,18,1013,cv,0.89,0,0
59,16,18,1013,SE,1.79,0,0
79,15,18,1013,SE,3.58,0,0
115,15,17,1014,NE,0.89,0,0
96,16,19,1014,cv,0.89,0,0
108,15,21,1015,cv,1.78,0,0
112,16,23,1015,cv,2.67,0,0
118,16,24,1015,cv,3.56,0,0
92,16,26,1015,SE,1.79,0,0
74,16,27,1014,SE,3.58,0,0
50,14,28,1014,SE,6.71,0,0
36,13,28,1014,SE,10.73,0,0
30,13,28,1013,SE,14.75,0,0
38,14,28,1013,SE,18.77,0,0
36,14,28,1013,SE,21.9,0,0
43,14,26,1013,SE,25.03,0,0
48,16,25,1013,SE,26.82,0,0
57,16,23,1013,SE,28.61,0,0
65,15,23,1014,SE,30.4,0,0
83,15,22,1014,cv,0.89,0,0
95,16,21,1015,SE,1.79,0,0
82,15,21,1014,SE,3.58,0,0
61,15,20,1014,SE,5.37,0,0
73,15,19,1015,cv,0.89,0,0
77,15,19,1015,cv,1.78,0,0
86,15,19,1014,cv,2.67,0,0
81,15,19,1014,cv,3.56,0,0
81,15,19,1015,cv,4.01,0,0
89,16,20,1015,cv,4.9,0,0
91,15,21,1015,cv,5.79,0,0
94,15,22,1015,SE,1.79,0,0
108,17,23,1015,SE,3.58,0,0
101,17,24,1014,SE,5.37,0,0
93,17,25,1014,cv,0.89,0,0
88,17,26,1013,NE,1.79,0,0
84,17,26,1013,NE,3.58,0,0
91,17,26,1013,NE,5.37,0,0
92,18,25,1012,cv,0.89,0,0
88,19,25,1012,cv,1.78,0,0
116,19,24,1012,SE,1.79,0,1
120,20,22,1013,NW,3.13,0,2
124,19,21,1013,NW,8.05,0,0
113,19,20,1014,cv,0.89,0,1
104,19,20,1014,NW,3.13,0,0
106,18,21,1014,NW,4.92,0,1
121,19,20,1014,NW,6.71,0,0
124,19,20,1014,cv,0.89,0,0
135,19,20,1014,cv,1.78,0,0
147,19,20,1014,cv,2.67,0,0
82,19,20,1014,NW,1.79,0,1
60,19,19,1014,cv,0.89,0,2
60,18,19,1015,cv,1.78,0,3
52,18,19,1015,cv,2.67,0,0
54,18,20,1015,SE,0.89,0,0
59,18,21,1016,SE,2.68,0,0
59,18,21,1016,SE,3.57,0,0
74,17,22,1016,cv,0.89,0,0
68,17,23,1015,cv,2.68,0,0
65,17,24,1015,cv,3.57,0,0
68,17,24,1014,cv,4.46,0,0
45,16,24,1014,SE,1.79,0,0
36,16,24,1014,SE,4.92,0,0
63,16,24,1014,SE,6.71,0,0
54,16,23,1014,SE,8.5,0,0
48,17,22,1014,SE,10.29,0,0
57,17,22,1015,SE,12.08,0,0
58,17,21,1015,SE,13.87,0,0
63,16,22,1015,SE,15.66,0,0
51,17,20,1015,cv,0.89,0,0
52,18,20,1015,SE,0.89,0,0
50,18,19,1015,SE,1.78,0,0
54,18,19,1015,NE,0.89,0,0
62,18,19,1015,NE,1.78,0,0
64,18,19,1015,cv,0.89,0,0
108,18,19,1015,cv,1.34,0,1
95,18,19,1015,NE,0.89,0,0
93,18,19,1015,NE,1.78,0,0
94,18,20,1016,cv,0.89,0,0
96,18,22,1016,SE,1.79,0,0
51,16,24,1016,SE,3.58,0,0
60,14,25,1015,SE,6.71,0,0
50,14,25,1015,SE,9.84,0,0
46,14,26,1014,SE,13.86,0,0
39,13,27,1013,SE,17.88,0,0
38,13,27,1013,SE,22.8,0,0
47,13,27,1013,SE,27.72,0,0
46,13,26,1012,SE,31.74,0,0
48,13,25,1012,SE,34.87,0,0
53,14,23,1013,SE,38,0,0
67,13,24,1013,SE,41.13,0,0
61,14,22,1014,SE,42.92,0,0
73,16,19,1014,cv,0.89,0,0
79,16,18,1014,cv,1.78,0,0
74,17,19,1014,cv,2.67,0,0
71,16,19,1014,SE,0.89,0,0
76,16,18,1014,cv,0.89,0,0
75,16,19,1014,SE,0.89,0,0
78,17,19,1014,NE,1.79,0,0
86,16,19,1015,NE,2.68,0,0
95,16,19,1015,cv,0.89,0,0
106,16,20,1016,NW,4.02,0,0
79,16,20,1017,NW,8.04,0,0
63,11,21,1017,NE,4.92,0,0
49,8,22,1018,NE,8.94,0,0
27,5,22,1018,NE,12.96,0,0
11,3,22,1019,NE,17.88,0,0
10,4,22,1019,NE,21.01,0,0
6,6,22,1018,NE,24.14,0,0
11,5,23,1018,NW,3.13,0,0
12,6,24,1017,NW,6.26,0,0
13,7,23,1018,cv,0.89,0,0
10,11,20,1018,cv,1.78,0,0
15,12,18,1018,SE,0.89,0,0
23,12,18,1019,NE,0.89,0,0
34,11,17,1019,SE,0.89,0,0
36,13,17,1019,cv,0.45,0,0
42,12,15,1019,NE,0.89,0,0
42,12,14,1019,NW,0.89,0,0
47,12,14,1019,cv,0.89,0,0
47,12,14,1019,NW,0.89,0,0
28,10,13,1019,NW,4.02,0,0
20,10,13,1020,NW,8.04,0,0
23,9,13,1020,NW,11.17,0,0
16,9,11,1020,NW,14.3,0,0
16,10,14,1020,NW,18.32,0,0
15,9,18,1020,NW,22.34,0,0
11,8,19,1021,NE,1.79,0,0
11,5,23,1020,NW,3.13,0,0
7,5,26,1019,NW,7.15,0,0
4,-1,26,1019,NW,11.17,0,0
3,0,28,1018,cv,1.79,0,0
6,0,29,1017,NW,3.13,0,0
8,-2,28,1016,NW,7.15,0,0
6,-1,29,1016,NW,10.28,0,0
11,0,27,1016,SE,4.02,0,0
16,2,25,1015,SE,8.04,0,0
18,4,24,1016,SE,12.96,0,0
20,3,23,1016,SE,17.88,0,0
25,4,22,1017,SE,21.9,0,0
20,4,22,1017,SE,25.03,0,0
26,8,16,1017,cv,0.89,0,0
30,8,14,1017,SE,1.79,0,0
34,9,14,1018,cv,0.89,0,0
30,10,13,1018,NE,0.89,0,0
53,10,13,1018,cv,0.89,0,0
49,10,14,1018,NW,1.79,0,0
33,8,12,1018,NW,5.81,0,0
18,9,12,1018,NW,8.94,0,0
NA,9,15,1019,cv,0.89,0,0
15,8,18,1019,NW,4.02,0,0
20,7,19,1019,NE,1.79,0,0
25,8,20,1019,NE,3.58,0,0
19,8,20,1019,NE,5.37,0,0
22,10,20,1018,SE,1.79,0,0
30,10,21,1018,cv,0.89,0,0
45,12,21,1018,cv,1.78,0,0
69,11,21,1017,SE,0.89,0,0
90,13,20,1018,cv,0.89,0,0
98,13,20,1018,NE,0.89,0,0
93,13,19,1018,cv,0.89,0,0
64,13,18,1018,SE,1.79,0,0
NA,14,18,1018,SE,3.58,0,0
56,12,19,1019,SE,6.71,0,0
56,12,19,1019,SE,9.84,0,0
68,13,18,1019,SE,11.63,0,0
56,11,19,1019,SE,13.42,0,0
30,9,19,1019,SE,15.21,0,0
25,11,15,1020,cv,0.89,0,0
16,11,15,1019,NE,0.89,0,0
10,12,14,1019,cv,0.45,0,0
13,11,14,1019,SE,1.79,0,0
19,11,15,1020,SE,4.92,0,0
25,10,17,1021,SE,8.05,0,0
22,10,18,1021,cv,0.89,0,0
18,11,19,1021,cv,2.68,0,0
19,11,19,1021,NE,1.79,0,0
29,11,20,1022,cv,0.89,0,0
44,12,20,1021,cv,1.78,0,0
75,12,21,1021,cv,2.67,0,0
60,12,21,1020,cv,4.46,0,0
60,13,22,1020,SE,3.13,0,0
60,12,22,1019,SE,4.92,0,0
38,12,22,1019,SE,8.05,0,0
35,12,20,1020,SE,9.84,0,0
32,12,17,1020,SE,11.63,0,0
41,12,19,1021,SE,14.76,0,0
49,12,17,1021,cv,0.89,0,0
49,13,15,1021,SE,1.79,0,0
55,12,15,1021,cv,0.89,0,0
56,13,13,1021,NE,0.89,0,0
62,12,13,1021,NE,1.78,0,0
80,12,13,1021,cv,0.45,0,0
99,12,13,1021,cv,1.34,0,0
104,11,11,1021,NW,3.13,0,0
99,11,12,1021,NW,7.15,0,0
97,11,12,1021,NW,10.28,0,0
108,12,14,1021,NW,13.41,0,0
99,12,17,1022,NW,16.54,0,0
119,12,20,1022,NW,19.67,0,0
93,12,22,1022,NW,21.46,0,0
78,10,23,1021,cv,0.89,0,0
67,11,26,1020,NW,1.79,0,0
69,12,26,1019,cv,0.89,0,0
51,9,27,1018,SE,3.13,0,0
41,6,28,1017,SE,6.26,0,0
34,6,28,1017,SE,8.05,0,0
21,7,26,1016,SE,9.84,0,0
27,7,24,1016,SE,11.63,0,0
34,9,21,1016,SE,13.42,0,0
37,9,19,1017,SE,15.21,0,0
51,9,19,1017,SE,17,0,0
61,9,21,1017,SE,20.13,0,0
63,10,21,1017,SE,23.26,0,0
59,12,15,1016,SE,25.05,0,0
70,12,15,1016,SE,25.94,0,0
78,11,14,1015,NE,0.89,0,0
84,11,13,1015,cv,0.89,0,0
97,11,13,1014,NE,1.79,0,0
110,10,12,1014,NE,2.68,0,0
106,11,13,1014,NE,3.57,0,0
92,11,14,1015,NE,4.46,0,0
110,13,16,1014,SE,1.79,0,0
121,15,18,1014,SE,3.58,0,0
136,15,20,1014,SE,5.37,0,0
150,15,21,1013,cv,1.79,0,0
118,14,24,1012,cv,4.92,0,0
91,14,24,1011,SE,3.13,0,0
86,14,24,1010,SE,6.26,0,0
67,14,25,1009,SE,10.28,0,0
60,15,24,1009,SE,14.3,0,0
53,14,24,1009,SE,16.09,0,0
53,15,23,1010,NE,3.13,0,0
NA,17,19,1010,SE,3.13,0,1
97,17,19,1010,NE,1.79,0,2
105,17,19,1011,cv,0.89,0,0
119,17,18,1011,cv,1.78,0,0
140,16,18,1010,NE,1.79,0,0
144,16,18,1010,cv,0.89,0,0
141,16,18,1010,NE,0.89,0,0
145,17,18,1010,cv,0.89,0,0
142,17,18,1009,cv,1.78,0,0
141,17,18,1009,cv,2.23,0,0
136,16,17,1009,cv,2.68,0,0
128,16,17,1010,NW,3.13,0,0
110,16,17,1010,cv,0.45,0,0
116,17,19,1011,NW,1.79,0,0
123,17,20,1011,NW,3.58,0,0
127,17,22,1011,cv,0.89,0,0
124,18,23,1011,cv,2.68,0,0
115,16,24,1010,cv,3.57,0,0
117,17,26,1010,cv,4.46,0,0
113,16,27,1009,SE,1.79,0,0
89,16,27,1008,cv,1.79,0,0
95,14,27,1008,cv,2.68,0,0
78,14,26,1008,SE,1.79,0,0
140,16,23,1009,cv,0.89,0,0
153,16,22,1010,SE,1.79,0,0
159,17,20,1011,cv,0.89,0,0
180,17,19,1012,SE,1.79,0,0
200,18,20,1012,SE,3.58,0,0
228,18,20,1013,SE,5.37,0,0
229,15,21,1014,SE,10.29,0,0
200,14,20,1014,SE,15.21,0,0
146,14,20,1015,SE,18.34,0,0
133,14,19,1015,cv,0.89,0,0
125,14,19,1016,cv,1.78,0,0
79,14,19,1016,cv,2.67,0,0
80,13,18,1017,SE,0.89,0,0
72,14,19,1017,cv,0.89,0,0
59,14,19,1018,SE,1.79,0,0
63,14,20,1018,cv,0.89,0,0
64,14,21,1019,cv,1.78,0,0
52,12,22,1018,SE,1.79,0,0
67,14,23,1018,SE,3.58,0,0
78,14,24,1017,SE,5.37,0,0
89,16,24,1017,SE,7.16,0,0
88,17,25,1016,SE,8.95,0,0
96,16,25,1016,SE,12.08,0,0
100,16,24,1016,SE,15.21,0,0
93,17,23,1016,SE,18.34,0,0
85,17,21,1017,SE,20.13,0,0
88,17,20,1018,SE,21.92,0,0
82,18,21,1018,SE,25.05,0,0
80,17,21,1018,SE,28.18,0,0
59,17,21,1019,SE,29.97,0,0
75,16,21,1019,SE,33.1,0,0
77,17,20,1019,cv,0.89,0,0
70,17,20,1019,cv,1.78,0,0
80,17,20,1019,SE,1.79,0,0
81,16,20,1019,SE,3.58,0,0
79,16,20,1018,SE,5.37,0,0
89,16,20,1019,cv,0.89,0,0
106,16,20,1019,cv,1.78,0,0
112,16,20,1019,cv,2.67,0,0
118,17,20,1020,SE,1.79,0,0
120,17,21,1020,NE,1.79,0,0
119,17,21,1019,NE,3.58,0,0
127,17,21,1019,NE,5.37,0,0
128,17,21,1018,NE,7.16,0,0
135,17,21,1017,NE,8.95,0,0
133,17,21,1017,NE,10.74,0,0
124,17,21,1016,NE,11.63,0,0
112,18,20,1017,NW,1.79,0,1
107,18,20,1017,NW,3.58,0,0
109,18,20,1018,NE,1.79,0,1
108,18,19,1018,NW,4.02,0,2
119,18,19,1018,NW,7.15,0,3
117,18,19,1018,NW,10.28,0,0
120,18,19,1018,cv,0.89,0,1
123,18,19,1018,NE,1.79,0,2
114,18,19,1018,NE,3.58,0,3
109,18,19,1018,NW,0.89,0,4
96,18,19,1017,NW,4.02,0,5
102,18,19,1017,NW,7.15,0,6
95,18,18,1017,NW,8.94,0,7
81,18,18,1018,NW,10.73,0,8
73,18,18,1018,NW,12.52,0,9
63,17,18,1018,NW,15.65,0,10
45,16,18,1019,NW,18.78,0,11
51,17,18,1019,NW,21.91,0,12
40,16,18,1018,NE,4.02,0,13
36,16,18,1018,NW,4.02,0,14
34,16,18,1018,NE,3.13,0,15
24,16,18,1017,cv,0.89,0,16
27,17,18,1017,cv,1.78,0,17
NA,17,18,1016,cv,2.23,0,18
38,17,18,1016,SE,1.79,0,19
42,17,18,1016,cv,0.89,0,20
NA,18,18,1016,cv,1.78,0,21
56,17,17,1016,SE,1.79,0,22
75,17,17,1017,SE,2.68,0,23
68,16,17,1016,SE,4.47,0,0
88,16,17,1017,NE,1.79,0,1
50,16,17,1017,cv,0.89,0,2
38,16,17,1017,NE,1.79,0,3
38,16,17,1017,NE,3.58,0,4
46,16,17,1016,NE,5.37,0,5
35,16,16,1016,NE,7.16,0,6
20,16,17,1016,NW,0.89,0,0
9,16,17,1016,cv,0.89,0,0
11,17,17,1017,NW,1.79,0,0
17,16,17,1017,NW,4.92,0,0
22,16,20,1018,NW,8.05,0,0
13,17,22,1018,NE,1.79,0,0
17,16,22,1017,SE,1.79,0,0
14,15,24,1016,cv,1.79,0,0
16,14,24,1016,cv,2.68,0,0
14,14,25,1015,cv,3.57,0,0
11,14,25,1014,SE,1.79,0,0
10,13,26,1014,cv,1.79,0,0
10,15,24,1014,SE,4.02,0,0
31,15,22,1015,SE,8.04,0,0
39,16,21,1015,SE,11.17,0,0
56,16,20,1016,SE,12.96,0,0
61,16,19,1016,SE,14.75,0,0
64,16,17,1017,SE,15.64,0,0
101,16,17,1017,cv,0.89,0,0
111,15,17,1017,SE,1.79,0,0
82,16,17,1017,SE,3.58,0,0
84,15,16,1017,SE,4.47,0,0
89,15,15,1017,cv,0.89,0,0
91,15,15,1017,cv,1.34,0,0
81,14,14,1017,NE,0.89,0,0
103,15,16,1017,cv,0.45,0,0
99,16,16,1018,cv,1.34,0,0
105,17,17,1018,NE,0.89,0,0
121,17,18,1019,NE,2.68,0,0
139,17,19,1019,cv,0.89,0,0
